Datetime,PM10 (ug/m3),Predicted_Cases_Week1,Predicted_Cases_Week2,Predicted_Cases_Week3,Predicted_Cases_Week4,Predicted_Cases_Week8,Predicted_Cases_Week12
2020-03-01,9983.75,10201.285612357171,9488.797897764072,9563.242025516376,8667.565319445584,9145.734927618518,6544.7464982206675
2020-03-08,10497.33,10556.785632291518,10201.285612357171,9488.797897764072,9563.242025516376,10361.35352735854,11351.819342537954
2020-03-15,6464.83,6981.899467863044,10556.785632291518,10201.285612357171,9488.797897764072,9265.795128644446,10400.568265114764
2020-03-22,7774.33,7479.392313058598,6981.899467863044,10556.785632291518,10201.285612357171,11353.977070160394,3206.8723421962222
2020-03-29,6575.5,6376.159807702816,7479.392313058598,6981.899467863044,10556.785632291518,8667.565319445584,9145.734927618518
2020-04-05,7366.0,7465.88074526921,6376.159807702816,7479.392313058598,6981.899467863044,9563.242025516376,10361.35352735854
2020-04-12,5070.67,5088.979629552988,7465.88074526921,6376.159807702816,7479.392313058598,9488.797897764072,9265.795128644446
2020-04-19,5551.33,5634.647214763925,5088.979629552988,7465.88074526921,6376.159807702816,10201.285612357171,11353.977070160394
2020-04-26,2400.0,2353.4281512111447,5634.647214763925,5088.979629552988,7465.88074526921,10556.785632291518,8667.565319445584
2020-05-03,5581.58,5517.990160721703,2353.4281512111447,5634.647214763925,5088.979629552988,6981.899467863044,9563.242025516376
2020-05-10,6985.0,6781.677481561188,5517.990160721703,2353.4281512111447,5634.647214763925,7479.392313058598,9488.797897764072
2020-05-17,3656.75,3557.8148764309444,6781.677481561188,5517.990160721703,2353.4281512111447,6376.159807702816,10201.285612357171
2020-05-24,11448.34,11398.914174006342,3557.8148764309444,6781.677481561188,5517.990160721703,7465.88074526921,10556.785632291518
2020-05-31,10142.25,10178.493192343676,11398.914174006342,3557.8148764309444,6781.677481561188,5088.979629552988,6981.899467863044
2020-06-07,5309.08,5360.343014594789,10178.493192343676,11398.914174006342,3557.8148764309444,5634.647214763925,7479.392313058598
2020-06-14,6168.0,6244.167425451787,5360.343014594789,10178.493192343676,11398.914174006342,2353.4281512111447,6376.159807702816
2020-06-21,7518.17,7253.619572131431,6244.167425451787,5360.343014594789,10178.493192343676,5517.990160721703,7465.88074526921
2020-06-28,6126.66,6175.86399340613,7253.619572131431,6244.167425451787,5360.343014594789,6781.677481561188,5088.979629552988
2020-07-05,3797.42,3647.1304987280055,6175.86399340613,7253.619572131431,6244.167425451787,3557.8148764309444,5634.647214763925
2020-07-12,4381.67,4209.253136735982,3647.1304987280055,6175.86399340613,7253.619572131431,11398.914174006342,2353.4281512111447
2020-07-19,4056.0,3964.7714996979557,4209.253136735982,3647.1304987280055,6175.86399340613,10178.493192343676,5517.990160721703
2020-07-26,4755.25,4535.116904752583,3964.7714996979557,4209.253136735982,3647.1304987280055,5360.343014594789,6781.677481561188
2020-08-02,3899.5,3697.646027290113,4535.116904752583,3964.7714996979557,4209.253136735982,6244.167425451787,3557.8148764309444
2020-08-09,3687.25,3874.165976962947,3697.646027290113,4535.116904752583,3964.7714996979557,7253.619572131431,11398.914174006342
2020-08-16,6305.5,6500.087758418113,3874.165976962947,3697.646027290113,4535.116904752583,6175.86399340613,10178.493192343676
2020-08-23,5572.5,5661.510389687239,6500.087758418113,3874.165976962947,3697.646027290113,3647.1304987280055,5360.343014594789
2020-08-30,6410.5,6730.359131596197,5661.510389687239,6500.087758418113,3874.165976962947,4209.253136735982,6244.167425451787
2020-09-06,5651.5,5440.524163758118,6730.359131596197,5661.510389687239,6500.087758418113,3964.7714996979557,7253.619572131431
2020-09-13,4204.08,4211.3342504015245,5440.524163758118,6730.359131596197,5661.510389687239,4535.116904752583,6175.86399340613
2020-09-20,3934.0,4233.235626879951,4211.3342504015245,5440.524163758118,6730.359131596197,3697.646027290113,3647.1304987280055
2020-09-27,5038.66,4749.005892310928,4233.235626879951,4211.3342504015245,5440.524163758118,3874.165976962947,4209.253136735982
2020-10-04,6565.25,6077.290154826771,4749.005892310928,4233.235626879951,4211.3342504015245,6500.087758418113,3964.7714996979557
2020-10-11,9134.5,8922.662864947533,6077.290154826771,4749.005892310928,4233.235626879951,5661.510389687239,4535.116904752583
2020-10-18,5608.5,5460.686171251467,8922.662864947533,6077.290154826771,4749.005892310928,6730.359131596197,3697.646027290113
2020-10-25,7691.5,7770.342520508252,5460.686171251467,8922.662864947533,6077.290154826771,5440.524163758118,3874.165976962947
2020-11-01,16139.58,16414.002733513513,7770.342520508252,5460.686171251467,8922.662864947533,4211.3342504015245,6500.087758418113
2020-11-08,9947.0,10437.241973300554,16414.002733513513,7770.342520508252,5460.686171251467,4233.235626879951,5661.510389687239
2020-11-15,7675.0,7736.280071353384,10437.241973300554,16414.002733513513,7770.342520508252,4749.005892310928,6730.359131596197
2020-11-22,4634.08,4495.0306251957745,7736.280071353384,10437.241973300554,16414.002733513513,6077.290154826771,5440.524163758118
2020-11-29,5838.25,5472.6595397335095,4495.0306251957745,7736.280071353384,10437.241973300554,8922.662864947533,4211.3342504015245
2020-12-06,4877.75,5022.362633213098,5472.6595397335095,4495.0306251957745,7736.280071353384,5460.686171251467,4233.235626879951
2020-12-13,8104.58,7947.83651216946,5022.362633213098,5472.6595397335095,4495.0306251957745,7770.342520508252,4749.005892310928
2020-12-20,11200.75,11257.236394622438,7947.83651216946,5022.362633213098,5472.6595397335095,16414.002733513513,6077.290154826771
2020-12-27,14922.75,14847.14748465253,11257.236394622438,7947.83651216946,5022.362633213098,10437.241973300554,8922.662864947533
2021-01-03,14931.33,15464.733984184168,14847.14748465253,11257.236394622438,7947.83651216946,7736.280071353384,5460.686171251467
2021-01-10,5343.5,5392.047030776495,15464.733984184168,14847.14748465253,11257.236394622438,4495.0306251957745,7770.342520508252
2021-01-17,11664.58,11947.525360306683,5392.047030776495,15464.733984184168,14847.14748465253,5472.6595397335095,16414.002733513513
2021-01-24,10606.58,11025.644823668907,11947.525360306683,5392.047030776495,15464.733984184168,5022.362633213098,10437.241973300554
2021-01-31,13326.0,13047.562715414582,11025.644823668907,11947.525360306683,5392.047030776495,7947.83651216946,7736.280071353384
2021-02-07,12298.5,12393.853663859805,13047.562715414582,11025.644823668907,11947.525360306683,11257.236394622438,4495.0306251957745
2021-02-14,9371.25,9351.809443930619,12393.853663859805,13047.562715414582,11025.644823668907,14847.14748465253,5472.6595397335095
2021-02-21,10331.25,10492.709317276802,9351.809443930619,12393.853663859805,13047.562715414582,15464.733984184168,5022.362633213098
2021-02-28,11498.58,11866.341496962019,10492.709317276802,9351.809443930619,12393.853663859805,5392.047030776495,7947.83651216946
2021-03-07,10758.17,11037.17371511919,11866.341496962019,10492.709317276802,9351.809443930619,11947.525360306683,11257.236394622438
